ID,Recipe,Produced,Link,Ordered 0,I want,I have,Ingredients,Ing 1,Amt 1,,Ing 2,Amt 2,,Ing 3,Amt 3,,Ing 4,Amt 4,,Ing 5,Amt 5,,Ing 6,Amt 6,,Ing 7,Amt 7,,Ing 8,Amt 8,,Ing 9,Amt 9,,Ing 10,Amt 10,,Ing 11,Amt 11,,Dup,Category,Skill,Skill Req,Value,Markup,Value Per,Profit,Npc Value,Price Override,Found Where,Notes,Icon,Ordered Value 0,Markup %,CraftCount,Target Items 0,Item Count,Craft Order,,IconName,,,Material Bonus1,,Material Bonus2,,Material Bonus3,,Material Bonus4,,Material Bonus5,,Material Bonus6,Weight,Min Damage,Damage / Max Damage,SDD,StrMod,DexMultipler,IntMultipler,Critical,Range,Durability,Damage Resistance,Damage Absorption,Damage Avoidance,Fizzle,Slugs,Weapon Damage,Weapon Critical,,,,,,,Source,EndRecipe,LinkSingle1,Total from Base,BlackBar,ID#,Search1,Search2,RecipeName,Tool List,Price0,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,,,Icon_Filenames,Sort
Poison Potion#_25908677c4b7889ae9c0c4332248ebac,Poison Potion,1,,0,,,"Mortar and Pestle, (8)Nightshade, (8)Corpse Wax, Empty Flask",Mortar and Pestle,1,0,Nightshade,8,0,Corpse Wax,8,0,Empty Flask,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,10,44.00,4.00,40,-40.00,,,,,ItemPotion_CurePoison,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,Poison Potion,,,,,,,,,,,,,,,,
Pork Meat#_3e0f79d49045f1c89a77f853925d3635,Pork Meat,2,,0,,,"Cleaver, Pig Carcass",Cleaver,1,0,Pig Carcass,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Butchery,,3.30,0.30,3,-1.00,4,,,,MeatPork,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,6,,10,,,Pork Meat,,,,,,,,,,,,,,,,
Pork Sausage Links#,Pork Sausage Links,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,8.80,0.80,8,-4.00,8,,,,PorkSausageLinks,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,19,,,Pork Sausage Links,,,,,,,,,,,,,,,,
Potato#,Potato,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,Market_Potato,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,7,,,Potato,,,,,,,,,,,,,,,,
Protractor Angle Finder#,Protractor Angle Finder,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,27.50,2.50,25,-12.50,25,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.3,,,,,,,,,100,,,,,,,,,,,,,,Wiki,,,1,,24,,,Protractor Angle Finder,,,,,,,,,,,,,,,,
Pumpkin#,Pumpkin,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,8,,,Pumpkin,,,,,,,,,,,,,,,,
Purple Dye#_39b8359c0db21a07ab0ba80f58b659ef,Purple Dye,1,,0,,,"Tanning Knife, (5)Maple Tree Bark, (2)Cinnamon Bark, (2)Chunk of Coal",Tanning Knife,1,0,Maple Tree Bark,5,0,Cinnamon Bark,2,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,35,193.60,17.60,176,-176.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,,,Purple Dye,,,,,,,,,,,,,,,,
Rabbit Carcass#,Rabbit Carcass,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,2.20,0.20,2,-1.00,2,,,,Pelt_01,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,15,,,Rabbit Carcass,,,,,,,,,,,,,,,,
Rabbit Meat#_7d9614d0bb1965c460b6b33cc2f5bebe,Rabbit Meat,1,,0,,,"Cleaver, Rabbit Carcass",Cleaver,1,0,Rabbit Carcass,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Butchery,?,2.20,0.20,2,-2.00,,,,,MeatRabbit,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,Rabbit Meat,,,,,,,,,,,,,,,,
Raw Cotton#,Raw Cotton,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,4.40,0.40,4,-2.00,4,,,,Cotton01,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,11,,,Raw Cotton,,,,,,,,,,,,,,,,
Rawhide Mallet#,Rawhide Mallet,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,1.00,2,,,,Carpentry_Hammer,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,100,,,,,,,,,,,,,,Wiki,,,1,,15,,,Rawhide Mallet,,,,,,,,,,,,,,,,
Recall Scroll#_1117d707a6d45e0206b6c9d35d397998,Recall Scroll,1,,0,,,"Mortar and Pestle, (5)Wood Pulp, (10)Nightshade, (10)Black Pearl",Mortar and Pestle,1,0,Wood Pulp,5,0,Nightshade,10,0,Black Pearl,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,10,55.00,5.00,50,-42.50,15,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,Recall Scroll,,,,,,,,,,,,,,,,
Rectangle Shield#_ce7b2c7538286f195bb42a27275da9bf,Rectangle Shield,1,,0,,,"Smithing Hammer, Metal Sheet, (2)Metal Binding, Strap, Chunk of Coal",Smithing Hammer,1,0,Metal Sheet,1,0,Metal Binding,2,0,Strap,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,145.20,13.20,132,-122.00,20,,,,Shield_Rectangle,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,17,,,Rectangle Shield,,,,,,,,,,,,,,,,
Red Dye#_5e970e52ca104a9645703f787f4beecd,Red Dye,1,,0,,,"Tanning Knife, (15)Apple, (2)Chunk of Coal",Tanning Knife,1,0,Apple,15,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,35,23.10,2.10,21,-21.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,,8,,,Red Dye,,,,,,,,,,,,,,,,
Red Pine Timber#_3f85b183ea77afea43e5cc99cdd1822d,Red Pine Timber,1,,0,,,"Cubit Measure, (4)Pine Timber, (4)Creosote, Pine Tar",Cubit Measure,1,0,Pine Timber,4,0,Creosote,4,0,Pine Tar,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,,147.40,13.40,134,-134.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16,,,Red Pine Timber,,,,,,,,,,,,,,,,
Red Stall Awning#_ee3922ff8bbc8523c38976ec01f3078d,Red Stall Awning,1,,0,,,"Carpentry Hammer, (20)Wooden Boards, (10)Bolt of Cloth, Blue Dye",Carpentry Hammer,1,0,Wooden Boards,20,0,Bolt of Cloth,10,0,Blue Dye,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,1036.20,94.20,942,-942.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,1,,17,,,Red Stall Awning,,,,,,,,,,,,,,,,
Red Wood Timber#_4f2ab4040ffbe5ab4a00556dfc79fde7,Red Wood Timber,1,,0,,,"Cubit Measure, (2)Maple Timber, (4)Creosote, Pine Tar",Cubit Measure,1,0,Maple Timber,2,0,Creosote,4,0,Pine Tar,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,,77.00,7.00,70,-70.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16,,,Red Wood Timber,,,,,,,,,,,,,,,,
Repair Kit - Blacksmithing#_205e31a5d4c22db696fa5273b12009a0,Repair Kit - Blacksmithing,1,,0,,,"Smithing Hammer, (3)Iron Ingot, (2)Leather",Smithing Hammer,1,0,Iron Ingot,3,0,Leather,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,25,115.50,10.50,105,-80.00,50,,,,RepairKit1,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,Repair Kit - Blacksmithing,,,,,,,,,,,,,,,,
Repair Kit - Blacksmithing#_d40fff121dc0ff71f4a9c371d450cbc7,Repair Kit - Blacksmithing,1,,0,,,"Smithing Hammer, (3)Copper Ingot, (2)Leather",Smithing Hammer,1,0,Copper Ingot,3,0,Leather,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,25,115.50,10.50,105,-80.00,50,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,Repair Kit - Blacksmithing,,,,,,,,,,,,,,,,
Repair Kit - Carpentry#_374d777f2fb9c22ce0ae8db9634d04c3,Repair Kit - Carpentry,1,,0,,,"Carpentry Hammer, (2)Wooden Bindings, (2)Metal Binding",Carpentry Hammer,1,0,Wooden Bindings,2,0,Metal Binding,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,25,74.80,6.80,68,-43.00,50,,,,RepairKit1,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,23,,,Repair Kit - Carpentry,,,,,,,,,,,,,,,,
Repair Kit - Tailoring#_2355b69d93c4dab895bccbfae44def76,Repair Kit - Tailoring,1,,0,,,"Tailoring Scissors, (2)Bolt of Cotton Cloth, (2)Leather",Tailoring Scissors,1,0,Bolt of Cotton Cloth,2,0,Leather,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,25,132.00,12.00,120,-95.00,50,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,23,,,Repair Kit - Tailoring,,,,,,,,,,,,,,,,
Ring of Gaiaism#_eb586551f4172ea7fd78b6de6884a8f9,Ring of Gaiaism,1,,0,,,"Mortar and Pestle, Ring, Gaiaism Jewel, (5)Mandrake Root",Mortar and Pestle,1,0,Ring,1,0,Gaiaism Jewel,1,0,Mandrake Root,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,,756.80,68.80,688,-683.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0,,,,,,,,,50,,,,,,,,,,,,,,,,,1,,16,,,Ring of Gaiaism,,,,,,,,,,,,,,,,
Ring of Necromancy#_8e511aec276c08ead9ef498f2cf3bae4,Ring of Necromancy,1,,0,,,"Mortar and Pestle, Ring, Necromancy Jewel, (5)Mandrake Root",Mortar and Pestle,1,0,Ring,1,0,Necromancy Jewel,1,0,Mandrake Root,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,,756.80,68.80,688,-683.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0,,,,,,,,,50,,,,,,,,,,,,,,,,,1,,19,,,Ring of Necromancy,,,,,,,,,,,,,,,,
Ring of Sorcery#_4e324cd3c0fd10e7c0bc263bc94ef99d,Ring of Sorcery,1,,0,,,"Mortar and Pestle, Ring, Sorcery Jewel, (5)Mandrake Root",Mortar and Pestle,1,0,Ring,1,0,Sorcery Jewel,1,0,Mandrake Root,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,,756.80,68.80,688,-683.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0,,,,,,,,,50,,,,,,,,,,,,,,,,,1,,16,,,Ring of Sorcery,,,,,,,,,,,,,,,,
Ring of Tempestry#_c9994e1a06ee5ee690a46d8701ab6ca5,Ring of Tempestry,1,,0,,,"Mortar and Pestle, Ring, Tempestry Jewel, (5)Mandrake Root",Mortar and Pestle,1,0,Ring,1,0,Tempestry Jewel,1,0,Mandrake Root,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,,756.80,68.80,688,-683.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0,,,,,,,,,50,,,,,,,,,,,,,,,,,1,,18,,,Ring of Tempestry,,,,,,,,,,,,,,,,
Ring#_d7fb9c9b2cdf8b8c54d865772a6696da,Ring,1,,0,,,"Smithing Hammer, (5)Coil of Metal Wire, Chunk of Coal",Smithing Hammer,1,0,Coil of Metal Wire,5,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,25,272.80,24.80,248,-243.00,10,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,,Ring,,,,,,,,,,,,,,,,
Rock Maple Binding#_f6b4faf7484d2455680b95fce3486bad,Rock Maple Binding,1,,0,,,"Wood Rasp, Rock Maple Timber, (3)Wax",Wood Rasp,1,0,Rock Maple Timber,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,195.80,17.80,178,-175.50,5,,,,Wood_Strip_01,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5.00%,Critical Damage,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Rock Maple Binding,,,,,,,,,,,,,,,,
Rock Maple Board#_a3cae7203cfb0aea1cf265b0305f5274,Rock Maple Board,2,,0,,,"Cubit Measure, Rock Maple Timber, Creosote",Cubit Measure,1,0,Rock Maple Timber,1,0,Creosote,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,,190.30,17.30,173,-173.00,,,,,Wood_Board_01,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,17,,,Rock Maple Board,,,,,,,,,,,,,,,,
Rock Maple Bowstave#,Rock Maple Bowstave,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,20,,,Rock Maple Bowstave,,,,,,,,,,,,,,,,
Rock Maple Handle#_6bd4d9abee1929b69e720ef7f941467c,Rock Maple Handle,1,,0,,,"Carpentry Hammer, Rock Maple Timber, Wax",Carpentry Hammer,1,0,Rock Maple Timber,1,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,191.40,17.40,174,-129.00,90,,,,WoodenHandle,0.00,10.00,0.00,0,1,4,,,,100%,Weapon Damage,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,18,,,Rock Maple Handle,,,,,,,,,,,,,,,,
Rock Maple Heartwood#_894ed674b7c3e84a77ed4919226b93f0,Rock Maple Heartwood,1,,0,,,"Wood Rasp, (4)Rock Maple Timber, Wax",Wood Rasp,1,0,Rock Maple Timber,4,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,759.00,69.00,690,-675.00,30,,,,Wood_Strip_01,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,21,,,Rock Maple Heartwood,,,,,,,,,,,,,,,,
Rock Maple Long Bow with Carapacian Bow String#_76092c9c9aa38c4863a3409517cff049,Rock Maple Long Bow with Carapacian Bow String,1,,0,,,"Carpentry Hammer, Long Rock Maple Bowstave, (2)Carapacian Bow String, (5)Wax",Carpentry Hammer,1,0,Long Rock Maple Bowstave,1,0,Carapacian Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3317.60,301.60,3016,-2941.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5.00%,Critical Damage,5%,Spell Critical Chance,5%,Spell Critical Chance,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,47,,,Rock Maple Long Bow with Carapacian Bow String,,,,,,,,,,,,,,,,
Rock Maple Long Bow with Cotton Bow String#_b32eed1bf94fa9fc9ad51310ce8b226e,Rock Maple Long Bow with Cotton Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Bowstave, (2)Cotton Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Bowstave,1,0,Cotton Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,235.40,21.40,214,-139.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,10%,Attack Speed,10%,Attack Speed,,,,,,,,,2,7,21,Very low,,,,5,,100,,,,,,,5,,,,,,,,,,1,,43,,,Rock Maple Long Bow with Cotton Bow String,,,,,,,,,,,,,,,,
Rock Maple Long Bow with Fustian Bow String#_6993c3b399682430719357dbbe5d3bfe,Rock Maple Long Bow with Fustian Bow String,1,,0,,,"Carpentry Hammer, Long Rock Maple Bowstave, (2)Fustian Bow String, (5)Wax",Carpentry Hammer,1,0,Long Rock Maple Bowstave,1,0,Fustian Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3317.60,301.60,3016,-2941.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,5.00%,Critical Damage,5%,Critical Damage,10%,Focus,10%,Focus,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,44,,,Rock Maple Long Bow with Fustian Bow String,,,,,,,,,,,,,,,,
Rock Maple Long Bow with Hardened Leather Bow String#_1ac3eb4283578ba06558fe5b31f76cbc,Rock Maple Long Bow with Hardened Leather Bow String,1,,0,,,"Carpentry Hammer, Long Rock Maple Bowstave, (2)Hardened Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Long Rock Maple Bowstave,1,0,Hardened Leather Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3229.60,293.60,2936,-2861.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,10%,Weapon Range,10%,Weapon Range,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,53,,,Rock Maple Long Bow with Hardened Leather Bow String,,,,,,,,,,,,,,,,
Rock Maple Long Bow with Leather Bow String#_ecf92dc6225fa051181cc6f02a3c7856,Rock Maple Long Bow with Leather Bow String,1,,0,,,"Carpentry Hammer, Long Rock Maple Bowstave, (2)Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Long Rock Maple Bowstave,1,0,Leather Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2107.60,191.60,1916,-1841.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,10%,Weapon Critical Chance,10%,Weapon Critical Chance,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,44,,,Rock Maple Long Bow with Leather Bow String,,,,,,,,,,,,,,,,
Rock Maple Long Bow with Supple Leather Bow String#_823ada325380dd61048e1c1872bc48ac,Rock Maple Long Bow with Supple Leather Bow String,1,,0,,,"Carpentry Hammer, Long Rock Maple Bowstave, (2)Supple Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Long Rock Maple Bowstave,1,0,Supple Leather Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3229.60,293.60,2936,-2861.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,5%,Weapon Critical Chance,5%,Weapon Critical Chance,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,51,,,Rock Maple Long Bow with Supple Leather Bow String,,,,,,,,,,,,,,,,
Rock Maple Pole#_0fbb1a3c4b1ceb400cd2398cadcc98fb,Rock Maple Pole,2,,0,,,"Cubit Measure, (6)Rock Maple Timber, Wax",Cubit Measure,1,0,Rock Maple Timber,6,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,35,1137.40,103.40,1034,-1024.00,20,,,,Wood_Pole_01,0.00,10.00,0.00,0,1,3,,,,-60%,Lower Reagent Cost,-60%,Lower Reagent Cost,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,16,,,Rock Maple Pole,,,,,,,,,,,,,,,,
Rock Maple Short Bow with Carapacian Bow String#_962f9c51dd574cf0425ed4c78802a691,Rock Maple Short Bow with Carapacian Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Carapacian Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Carapacian Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2233.00,203.00,2030,-1985.00,90,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,3%,Spell Critical Chance,3%,Spell Critical Chance,,,,,2,3,9,40,,,,5,,100,,,,,,49,5,,,,,,,,,,1,,48,,,Rock Maple Short Bow with Carapacian Bow String,,,,,,,,,,,,,,,,
Rock Maple Short Bow with Cotton Bow String#_4acf4880c7566d13a80111474d7a6032,Rock Maple Short Bow with Cotton Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Cotton Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Cotton Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,1639.00,149.00,1490,-1445.00,90,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,5%,Attack Speed,5%,Attack Speed,,,,,2,3,9,Very low,,,,5,,100,,,,,,,5,,,,,,,,,,1,,44,,,Rock Maple Short Bow with Cotton Bow String,,,,,,,,,,,,,,,,
Rock Maple Short Bow with Fustian Bow String#_418549f9dbd3f92c7cfde995641d3c88,Rock Maple Short Bow with Fustian Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Fustian Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Fustian Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2233.00,203.00,2030,-1985.00,90,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,5%,Focus,5.00%,Focus,,,,,2,3,9,40,,,,5,,100,,,,,,49,5,,,,,,,,,,1,,45,,,Rock Maple Short Bow with Fustian Bow String,,,,,,,,,,,,,,,,
Rock Maple Short Bow with Hardened Leather Bow String#_5bbc592dbd98fa7639cb7b75c2a6c7a5,Rock Maple Short Bow with Hardened Leather Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Hardened Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Hardened Leather Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2189.00,199.00,1990,-1945.00,90,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,5%,Weapon Range,5%,Weapon Range,,,,,2,3,9,40,,,,5,,100,,,,,,49,5,,,,,,,,,,1,,54,,,Rock Maple Short Bow with Hardened Leather Bow String,,,,,,,,,,,,,,,,
Rock Maple Short Bow with Leather Bow String#_74819e1377bdaf77d985b291bd3af33e,Rock Maple Short Bow with Leather Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Leather Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,1628.00,148.00,1480,-1435.00,90,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,5%,Weapon Critical Chance,5%,Weapon Critical Chance,,,,,2,3,9,40,,,,5,,100,,,,,,49,5,,,,,,,,,,1,,45,,,Rock Maple Short Bow with Leather Bow String,,,,,,,,,,,,,,,,
Rock Maple Short Bow with Supple Leather Bow String#_50bb1f699daea7f89ffd436e6451fdb9,Rock Maple Short Bow with Supple Leather Bow String,1,,0,,,"Carpentry Hammer, Rock Maple Short Bowstave, Supple Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Rock Maple Short Bowstave,1,0,Supple Leather Bow String,1,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2189.00,199.00,1990,-1945.00,90,,,,,0.00,10.00,0.00,0,1,4,,,,5%,Critical Damage,5%,Critical Damage,3%,Weapon Critical Chance,3%,Weapon Critical Chance,,,,,2,3,9,Very low,,,,5,,100,,,,,,,5,,,,,,,,,,1,,52,,,Rock Maple Short Bow with Supple Leather Bow String,,,,,,,,,,,,,,,,
Rock Maple Short Bowstave#_c511f0ab725c15effdf9f54b8f309f59,Rock Maple Short Bowstave,1,,0,,,"Wood Rasp, (8)Rock Maple Timber, Wax",Wood Rasp,1,0,Rock Maple Timber,8,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,1515.80,137.80,1378,-1293.00,170,,,,,0.00,10.00,0.00,0,1,4,,,,40%,Critical Damage,40%,Critical Damage,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,26,,,Rock Maple Short Bowstave,,,,,,,,,,,,,,,,
